transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,address,postcode,state,country,gender,job_title,job_industry_category,wealth_segment,Name,Month
14375,80,2820,2017-06-18,0.0,Approved,OHM Cycles,Touring,Low,High,1073.07,68 Roth Crossing,2295.0,New South Wales,Australia,Male,Engineer I,Manufacturing,Affluent Customer,Tristam Gutcher,6
14376,10,2257,2017-10-27,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,6471 Meadow Valley Court,2097.0,New South Wales,Australia,Male,Librarian,Entertainment,Mass Customer,Siward Corradino,10
14377,0,2284,2017-11-26,1.0,Approved,Giant Bicycles,Standard,Medium,large,569.56,10055 Old Shore Lane,3630.0,Victoria,Australia,Female,Staff Accountant IV,Telecommunications,High Net Worth,Ola Lenoir,11
14378,81,3118,2017-09-10,1.0,Approved,Solex,Standard,Medium,High,1151.96,81183 Maple Wood Plaza,4152.0,Queensland,Australia,Male,Occupational Therapist,Health,High Net Worth,Cleveland Coxon,9
14379,40,3092,2017-02-26,1.0,Approved,OHM Cycles,Standard,High,High,1458.17,4 Bayside Place,4508.0,Queensland,Australia,Female,Statistician IV,Unknown,Affluent Customer,Hallie Blackden,2
14380,82,3158,2017-10-20,0.0,Approved,Norco Bicycles,Standard,High,High,1148.64,64 Quincy Alley,4170.0,Queensland,Australia,Male,VP Quality Control,Telecommunications,Mass Customer,Korey Lansbury,10
14381,48,1149,2017-06-25,1.0,Approved,WeareA2B,Standard,Medium,High,1762.96,8 Moland Junction,2148.0,New South Wales,Australia,Female,Developer III,Unknown,Affluent Customer,Ki Odo,6
14382,0,2987,2017-03-09,0.0,Approved,Norco Bicycles,Standard,Low,High,363.01,23812 Tony Lane,2036.0,New South Wales,Australia,Female,Media Manager II,Unknown,High Net Worth,Riane Schultes,3
14383,71,1852,2017-09-24,0.0,Approved,Solex,Standard,High,large,1842.92,14 Westport Pass,3029.0,Victoria,Australia,Female,Research Associate,Manufacturing,Affluent Customer,Darby Shailer,9
14384,2,2994,2017-03-04,1.0,Approved,Solex,Standard,Medium,High,71.49,5 Shelley Pass,2763.0,New South Wales,Australia,Female,Accountant II,Manufacturing,Mass Customer,Karlen Iacovacci,3
14385,52,2413,2017-11-02,0.0,Approved,Solex,Road,Medium,large,1777.8,423 Debra Terrace,3082.0,Victoria,Australia,Male,Environmental Specialist,Manufacturing,High Net Worth,Abbey Murrow,11
14386,25,2581,2017-04-17,1.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,6 Loomis Trail,2099.0,New South Wales,Australia,Female,Unknown,Manufacturing,Affluent Customer,Gwenette Appleton,4
14387,63,893,2017-06-14,0.0,Approved,Solex,Standard,Medium,High,1483.2,1 5th Parkway,2148.0,New South Wales,Australia,Male,Geologist I,IT,Mass Customer,Gibby Fearnley,6
14388,23,3175,2017-03-20,1.0,Approved,Norco Bicycles,Mountain,Low,small,688.63,94850 Moland Street,3072.0,Victoria,Australia,Male,Operator,Health,Mass Customer,Alphard Cradduck,3
14389,4,739,2017-05-19,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,08260 Jay Court,3191.0,Victoria,Australia,Male,Senior Editor,Manufacturing,Mass Customer,Arnie Zorn,5
14390,18,1995,2017-08-27,1.0,Approved,Solex,Standard,Medium,High,575.27,62965 Morningstar Junction,4109.0,Queensland,Australia,Female,Automation Specialist II,Unknown,Mass Customer,Mabel Sallter,8
14391,2,1376,2017-07-17,0.0,Approved,Solex,Standard,Medium,High,71.49,64201 Bonner Point,3169.0,Victoria,Australia,Male,Environmental Tech,Health,Mass Customer,Pail ,7
14392,10,1800,2017-07-12,0.0,Approved,Solex,Standard,Medium,High,1945.43,79737 Hollow Ridge Trail,2199.0,New South Wales,Australia,Female,Executive Secretary,Argiculture,High Net Worth,Dianemarie Hatherall,7
14393,70,3146,2017-11-06,0.0,Approved,Trek Bicycles,Standard,High,High,495.72,07084 Mallory Center,2428.0,New South Wales,Australia,Female,Project Manager,Property,Mass Customer,Fredrika Kleinmintz,11
14394,49,3318,2017-04-01,1.0,Approved,Solex,Standard,Medium,large,1061.56,2 Donald Crossing,2880.0,New South Wales,Australia,Male,Unknown,Manufacturing,High Net Worth,Courtnay Allmen,4
14395,11,186,2017-09-03,0.0,Approved,Giant Bicycles,Standard,High,High,1274.93,0059 Brentwood Road,4560.0,Queensland,Australia,Female,Software Test Engineer I,Financial Services,Mass Customer,Mireielle Jeppe,9
14396,100,3407,2017-12-12,0.0,Approved,Trek Bicycles,Standard,Medium,small,1386.84,02181 Starling Trail,3015.0,Victoria,Australia,Male,Cost Accountant,Financial Services,High Net Worth,Marven Ditts,12
14397,92,2181,2017-05-19,0.0,Approved,WeareA2B,Standard,Medium,small,1415.01,9582 Fremont Center,2032.0,New South Wales,Australia,Male,Account Executive,IT,Mass Customer,Tobe Roxby,5
14398,75,2369,2017-07-04,1.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,1 Bay Pass,3219.0,Victoria,Australia,Female,Financial Analyst,Financial Services,Mass Customer,Averyl Gosz,7
14399,5,1791,2017-09-04,0.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,613 Mayfield Trail,4012.0,Queensland,Australia,Female,Data Coordiator,IT,Affluent Customer,Ninon Van Der Hoog,9
14400,92,590,2017-07-10,0.0,Approved,WeareA2B,Standard,Medium,small,1415.01,9816 Carberry Trail,2036.0,New South Wales,Australia,Female,Assistant Professor,Health,Mass Customer,Ddene Burleton,7
14401,14,1906,2017-12-07,0.0,Approved,Trek Bicycles,Standard,Medium,small,1386.84,01 Weeping Birch Plaza,2640.0,New South Wales,Australia,Male,Product Engineer,Retail,Mass Customer,Waylan Katte,12
14402,11,1475,2017-08-02,0.0,Approved,Giant Bicycles,Standard,High,High,1274.93,558 Thompson Junction,2440.0,New South Wales,Australia,Male,Recruiting Manager,Retail,Affluent Customer,Aristotle Jess,8
14403,28,1817,2017-11-07,0.0,Approved,Solex,Road,Medium,small,1703.52,5510 Pepper Wood Street,3429.0,Victoria,Australia,Male,Graphic Designer,Unknown,High Net Worth,Jozef Frizzell,11
14404,81,2216,2017-03-04,1.0,Approved,Solex,Standard,Medium,High,1151.96,43491 Jenifer Street,2750.0,New South Wales,Australia,Female,Systems Administrator II,Property,High Net Worth,Clarinda Woffinden,3
14405,36,1696,2017-09-20,1.0,Approved,Solex,Standard,Low,High,1289.85,367 Algoma Lane,2153.0,New South Wales,Australia,Male,Librarian,Entertainment,High Net Worth,Mose Middler,9
14406,0,1810,2017-01-28,1.0,Approved,Solex,Standard,Medium,High,100.35,0724 Oxford Crossing,2146.0,New South Wales,Australia,Male,Geological Engineer,Manufacturing,High Net Worth,Royall Terris,1
14407,91,2382,2017-11-22,0.0,Approved,Solex,Standard,Medium,High,100.35,3 Riverside Drive,4034.0,Queensland,Australia,Male,Accounting Assistant III,Retail,Mass Customer,Turner Huggens,11
14408,3,189,2017-05-14,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,59265 Sullivan Junction,3031.0,Victoria,Australia,Male,Safety Technician I,Financial Services,Affluent Customer,Umberto Torricella,5
14409,29,3033,2017-03-06,0.0,Approved,WeareA2B,Standard,Medium,High,1065.03,677 Eagan Trail,3183.0,Victoria,Australia,Female,Administrative Officer,Financial Services,High Net Worth,Danielle Kener,3
14411,1,1754,2017-07-18,0.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,84707 Harper Circle,3114.0,Victoria,Australia,Female,Unknown,Retail,Mass Customer,Zonnya Tolland,7
14412,50,522,2017-11-19,1.0,Approved,WeareA2B,Standard,Medium,small,175.89,75790 Towne Avenue,4221.0,Queensland,Australia,Female,Unknown,Unknown,Affluent Customer,Lynnelle Comettoi,11
14413,11,246,2017-01-20,1.0,Approved,Trek Bicycles,Standard,Medium,small,1775.81,25503 Evergreen Drive,4300.0,Queensland,Australia,Female,Technical Writer,Manufacturing,High Net Worth,Binny Whight,1
14414,70,1315,2017-11-18,0.0,Approved,Trek Bicycles,Standard,High,High,495.72,55326 Fulton Hill,3931.0,Victoria,Australia,Female,Unknown,IT,Mass Customer,Ebba Comport,11
14415,74,1949,2017-02-09,0.0,Approved,WeareA2B,Standard,Medium,High,1228.07,1197 Carey Junction,2280.0,New South Wales,Australia,Female,Legal Assistant,Manufacturing,Mass Customer,Onida Cockshot,2
14416,86,746,2017-05-13,1.0,Approved,OHM Cycles,Standard,Medium,High,235.63,2826 Huxley Center,3137.0,Victoria,Australia,Male,Business Systems Development Analyst,Unknown,Affluent Customer,Aldo Waistall,5
14417,91,1715,2017-08-27,1.0,Approved,Solex,Standard,Medium,High,100.35,32 Hagan Junction,2570.0,New South Wales,Australia,Male,Web Developer III,Entertainment,Mass Customer,Cobb Schrinel,8
14418,4,3116,2017-04-24,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,979 Victoria Junction,3156.0,Victoria,Australia,Male,Unknown,Health,Mass Customer,Correy Loynes,4
14419,65,1917,2017-06-01,0.0,Approved,WeareA2B,Standard,Medium,High,1807.45,90128 Caliangt Place,2484.0,New South Wales,Australia,Female,Senior Sales Associate,Argiculture,Affluent Customer,Raquela Schimpke,6
14420,76,1405,2017-07-04,0.0,Approved,WeareA2B,Road,Low,small,1172.78,070 Shelley Terrace,3020.0,Victoria,Australia,Female,VP Product Management,Manufacturing,High Net Worth,Kylie Spriggin,7
14421,77,442,2017-10-12,0.0,Approved,Norco Bicycles,Road,Medium,large,1240.31,3 Sutteridge Park,4074.0,Queensland,Australia,Male,Unknown,Financial Services,Mass Customer,Linc Vedyasov,10
14422,9,800,2017-03-25,0.0,Approved,OHM Cycles,Road,Medium,High,742.54,92344 Oakridge Drive,4873.0,Queensland,Australia,Male,Account Coordinator,Manufacturing,Mass Customer,Quint Popov,3
14424,83,914,2017-09-15,1.0,Approved,Solex,Touring,Medium,large,2083.94,87140 Mandrake Lane,3124.0,Victoria,Australia,Male,Chemical Engineer,Manufacturing,Affluent Customer,Marc Egleton,9
14425,12,2043,2017-02-08,0.0,Approved,WeareA2B,Standard,Medium,High,1231.15,9 Porter Pass,4077.0,Queensland,Australia,Female,Software Consultant,Unknown,Mass Customer,Veronike Clampett,2
14426,12,3012,2017-08-13,0.0,Approved,WeareA2B,Standard,Medium,High,1231.15,8003 Pepper Wood Way,3250.0,Victoria,Australia,Unknown,Technical Writer,IT,Mass Customer,Devland Probart,8
14427,36,1533,2017-07-27,1.0,Approved,Solex,Standard,Low,High,945.04,2 Moulton Drive,2567.0,New South Wales,Australia,Female,Social Worker,Health,Affluent Customer,Sonia Rous,7
14428,4,2261,2017-03-18,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,7035 Crest Line Place,3101.0,Victoria,Australia,Male,Account Representative II,Health,Mass Customer,Gerome Monshall,3
14430,59,1878,2017-05-22,0.0,Approved,Solex,Standard,Medium,large,1061.56,4 Bartelt Hill,4510.0,Queensland,Australia,Male,Account Coordinator,Health,Affluent Customer,Pen Hedgecock,5
14431,58,3461,2017-08-16,1.0,Approved,OHM Cycles,Standard,Medium,High,912.52,6 Reindahl Hill,2196.0,New South Wales,Australia,Male,Environmental Specialist,Manufacturing,Affluent Customer,Nigel Izard,8
14432,97,2810,2017-10-29,1.0,Approved,Solex,Standard,Medium,large,202.62,453 Gina Avenue,3141.0,Victoria,Australia,Male,Unknown,Property,Mass Customer,Malvin Burchill,10
14433,61,3431,2017-04-14,1.0,Approved,OHM Cycles,Standard,Low,High,71.16,373 Cordelia Trail,3500.0,Victoria,Australia,Male,Community Outreach Specialist,Property,Affluent Customer,York Calbreath,4
14434,6,1792,2017-05-12,1.0,Approved,OHM Cycles,Standard,High,High,227.88,2 Spohn Court,2750.0,New South Wales,Australia,Male,Unknown,Financial Services,Mass Customer,Dunstan Kegley,5
14435,7,217,2017-10-25,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,603 Kenwood Avenue,2070.0,New South Wales,Australia,Female,Unknown,Manufacturing,High Net Worth,Jeralee Quartly,10
14436,97,765,2017-07-11,1.0,Approved,Solex,Standard,Medium,large,202.62,20554 Orin Place,3630.0,Victoria,Australia,Female,Unknown,Retail,Affluent Customer,Valeria Chazette,7
14437,57,1878,2017-08-17,0.0,Approved,WeareA2B,Touring,Medium,large,1890.39,4 Bartelt Hill,4510.0,Queensland,Australia,Male,Account Coordinator,Health,Affluent Customer,Pen Hedgecock,8
14438,8,166,2017-10-28,0.0,Approved,Solex,Road,Medium,small,1703.52,35807 Oneill Way,4300.0,Queensland,Australia,Male,Structural Analysis Engineer,Manufacturing,Affluent Customer,Elston Oleszczak,10
14439,17,1474,2017-02-06,0.0,Approved,Solex,Standard,High,High,1024.66,828 Schlimgen Circle,2450.0,New South Wales,Australia,Male,Structural Analysis Engineer,Health,Mass Customer,Farley Rosen,2
14440,38,1117,2017-08-16,0.0,Approved,Solex,Standard,Medium,High,1577.53,98 Schiller Junction,2747.0,New South Wales,Australia,Female,Quality Engineer,Unknown,Affluent Customer,Georgena Guilaem,8
14441,99,2465,2017-10-07,0.0,Approved,OHM Cycles,Standard,Medium,High,1227.34,0 Moulton Plaza,2761.0,New South Wales,Australia,Female,Senior Editor,Unknown,Mass Customer,Paloma Nilles,10
14442,4,2353,2017-02-01,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,22774 Pennsylvania Hill,2262.0,New South Wales,Australia,Male,Health Coach IV,Health,Affluent Customer,Lyn Luquet,2
14443,89,3186,2017-08-18,0.0,Approved,WeareA2B,Touring,Medium,large,1362.99,6 Michigan Park,3173.0,Victoria,Australia,Female,Unknown,Unknown,Mass Customer,Rora Warre,8
14445,94,3190,2017-09-29,0.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,10 Hauk Point,3936.0,Victoria,Australia,Female,Unknown,Unknown,Affluent Customer,Lizabeth Carswell,9
14446,58,241,2017-03-16,1.0,Approved,OHM Cycles,Standard,Medium,High,912.52,39988 Porter Pass,4152.0,Queensland,Australia,Male,Quality Engineer,Entertainment,Mass Customer,Quillan Duigan,3
14447,8,1680,2017-05-07,0.0,Approved,Solex,Road,Medium,small,1703.52,018 Superior Plaza,2068.0,New South Wales,Australia,Female,Desktop Support Technician,Property,Mass Customer,Loise Austins,5
14448,13,238,2017-01-22,0.0,Approved,Solex,Standard,Medium,High,1163.89,6159 Katie Street,2750.0,New South Wales,Australia,Male,Programmer III,Unknown,Mass Customer,Max Bilborough,1
14449,16,990,2017-08-21,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,21780 Service Park,2560.0,New South Wales,Australia,Female,Administrative Officer,Manufacturing,Mass Customer,Melissa Purple,8
14450,61,1227,2017-02-16,1.0,Approved,OHM Cycles,Standard,Low,High,71.16,01 Cottonwood Junction,2285.0,New South Wales,Australia,Female,Software Engineer I,IT,Affluent Customer,Carlina Pencot,2
14451,0,2266,2017-10-27,0.0,Approved,Norco Bicycles,Road,Medium,High,544.05,7037 North Park,2484.0,New South Wales,Australia,Male,Unknown,Retail,High Net Worth,Jeth Tomes,10
14452,7,224,2017-01-20,0.0,Approved,Trek Bicycles,Road,Low,High,980.37,6236 Summerview Terrace,2110.0,New South Wales,Australia,Male,Compensation Analyst,Financial Services,Affluent Customer,Morgun Girvan,1
14453,2,2530,2017-02-09,0.0,Approved,Solex,Standard,Medium,High,71.49,2757 Green Ridge Circle,2567.0,New South Wales,Australia,Female,Business Systems Development Analyst,Property,Mass Customer,Engracia Foulcher,2
14454,66,3303,2017-04-16,1.0,Approved,Giant Bicycles,Road,Low,small,590.26,5 Larry Terrace,3130.0,Victoria,Australia,Male,Structural Engineer,Telecommunications,Affluent Customer,Ced Cuell,4
14455,15,3213,2017-01-05,1.0,Approved,Norco Bicycles,Standard,Low,High,958.74,7858 Sauthoff Crossing,3079.0,Victoria,Australia,Female,Unknown,Telecommunications,Affluent Customer,Marcile Vasiliev,1
14456,3,2116,2017-07-19,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,5965 Glacier Hill Terrace,3025.0,Victoria,Australia,Male,Research Associate,Financial Services,Affluent Customer,Wyndham Ecob,7
14457,32,3298,2017-01-27,1.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,3 Maple Place,3064.0,Victoria,Australia,Unknown,VP Quality Control,IT,Affluent Customer,Christine Baignard,1
14458,10,3122,2017-03-25,1.0,Approved,Solex,Standard,Medium,High,1945.43,96073 Erie Place,2763.0,New South Wales,Australia,Female,Unknown,Manufacturing,High Net Worth,Cthrine Orans,3
14459,33,1517,2017-09-05,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,91433 Hollow Ridge Crossing,2210.0,New South Wales,Australia,Male,Operator,IT,Affluent Customer,Murdoch Twort,9
14460,63,1888,2017-07-06,1.0,Approved,Solex,Standard,Medium,High,1483.2,9 Emmet Hill,2042.0,New South Wales,Australia,Female,Food Chemist,Health,Mass Customer,Sibyl Scholtz,7
14461,84,401,2017-03-17,0.0,Approved,Trek Bicycles,Road,Medium,High,290.62,5359 Alpine Hill,2579.0,New South Wales,Australia,Female,Assistant Professor,Retail,Mass Customer,Halette Helling,3
14462,23,2521,2017-03-27,0.0,Approved,Norco Bicycles,Standard,Medium,High,1198.46,3 American Ash Parkway,3342.0,Victoria,Australia,Female,Chemical Engineer,Manufacturing,High Net Worth,Kellia Martugin,3
14463,61,2433,2017-02-18,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,618 Kropf Drive,2261.0,New South Wales,Australia,Male,Nurse Practicioner,Unknown,High Net Worth,Burty Strutz,2
14464,64,1137,2017-08-08,1.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,592 Merry Lane,3184.0,Victoria,Australia,Male,Business Systems Development Analyst,Unknown,Mass Customer,Jermayne Hryniewicki,8
14465,35,1141,2017-07-29,1.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,91 Messerschmidt Trail,3162.0,Victoria,Australia,Female,Unknown,Financial Services,High Net Worth,Shannah Gritsaev,7
14466,4,105,2017-03-28,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,8611 Loomis Lane,2155.0,New South Wales,Australia,Female,Recruiting Manager,Manufacturing,Mass Customer,Maribeth Pristnor,3
14467,92,2912,2017-06-16,1.0,Approved,WeareA2B,Touring,Medium,large,1890.39,7916 Clyde Gallagher Place,2075.0,New South Wales,Australia,Male,Unknown,Unknown,High Net Worth,Tobit ,6
14468,0,3290,2017-10-24,1.0,Approved,Norco Bicycles,Road,Medium,High,544.05,4171 Beilfuss Street,3153.0,Victoria,Australia,Male,Unknown,Manufacturing,High Net Worth,Brandyn Gain,10
14469,52,2751,2017-01-02,1.0,Approved,Solex,Road,Medium,large,1777.8,25 Ronald Regan Point,4035.0,Queensland,Australia,Male,Sales Associate,Retail,High Net Worth,Cordell Coxhell,1
14470,69,899,2017-07-02,1.0,Approved,Giant Bicycles,Road,Medium,High,792.9,88 Comanche Point,2486.0,New South Wales,Australia,Female,Business Systems Development Analyst,Health,Affluent Customer,Teodora Lawling,7
14471,16,193,2017-09-22,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,10878 Waywood Way,4352.0,Queensland,Australia,Male,Recruiting Manager,Manufacturing,Mass Customer,Foss Hardes,9
14472,45,201,2017-05-04,1.0,Approved,Solex,Standard,Medium,High,441.49,32 Steensland Plaza,2233.0,New South Wales,Australia,Male,Design Engineer,Manufacturing,Mass Customer,Salem Huie,5
14473,39,1279,2017-08-04,0.0,Approved,Giant Bicycles,Standard,Medium,large,1812.75,67396 Roxbury Court,4817.0,Queensland,Australia,Male,Staff Accountant I,Financial Services,Mass Customer,Burr Lygoe,8
14474,95,410,2017-12-09,0.0,Approved,Giant Bicycles,Standard,Medium,large,569.56,25 Graceland Way,2750.0,New South Wales,Australia,Female,Structural Engineer,Unknown,Mass Customer,Alicia Townend,12
14475,19,2234,2017-07-29,0.0,Approved,OHM Cycles,Road,High,large,12.01,501 Reindahl Alley,2069.0,New South Wales,Australia,Male,Electrical Engineer,Manufacturing,Mass Customer,Dylan Hanvey,7
14476,50,1426,2017-07-26,0.0,Approved,WeareA2B,Standard,Medium,small,175.89,4817 Fulton Junction,2761.0,New South Wales,Australia,Female,Financial Advisor,Financial Services,Mass Customer,Allyn Carswell,7
14477,30,2599,2017-09-08,0.0,Approved,Solex,Standard,High,High,748.17,357 Elgar Alley,3910.0,Victoria,Australia,Female,VP Marketing,Manufacturing,Mass Customer,Pauly Eilles,9
14478,59,776,2017-02-24,1.0,Approved,WeareA2B,Standard,Medium,small,1415.01,2699 Crest Line Way,4869.0,Queensland,Australia,Male,Financial Analyst,Financial Services,High Net Worth,Stanley Seven,2
